Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Overperforming Score (weighted  —  Likes 1x Comments 1x )
WESLEY ROS,wesleyros,270557,2022-12-10 06:06:02 EST,2022-12-10,06:06:02,Photo,"12,004",11660,344,0,false,https://www.instagram.com/p/Cl_DEh0u4L4/,https://www.instagram.com/p/Cl_DEh0u4L4/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/319096036_5807015479360357_1739038396199108159_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=mP5c9qk_gjEAX-4O2Ls&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBQoBYL4lB3GVK_ETZSrpn9SAEbECW1hPx143uddWteCQ&oe=6497182A,,"Quanto mais petistas, mais derrotas, mais declínio, mais retrocessos…  SOCORRO G-ZUIS!!!! 🙏🏾🙏🏾🙏🏾🙏🏾","‎one or more people, ‎'‎Ο BRASIL TÁ LASCADO obal nate tion Itau Aitau Itau اوب QUE Siga @wesleyros Um petista pra afundar O Brasil E outro pra afundar a seleção‎'‎‎",,,3.06
Josafá Ramos,josafarramos,N/A,2022-12-10 05:31:41 EST,2022-12-10,05:31:41,Album,46,41,5,0,false,https://www.instagram.com/p/Cl-_I2xObF8/,https://www.instagram.com/p/Cl-_I2xObF8/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/319123403_858159745622336_5610620381104834245_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=NfWnEHYFK0EAX_88lPA&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDgDSX5TDeEzUc3Nbz3wPh0lKa75eP4Z4ApA0GsuYo2IA&oe=63CA2578,,É prontidão!,,,,-5.67
SARGENTO RODRIGUES,sargentorodriguesoficial,22538,2022-12-09 16:46:35 EST,2022-12-09,16:46:35,Photo,"1,047",1000,47,0,false,https://www.instagram.com/p/Cl9nlLoPUAl/,https://www.instagram.com/p/Cl9nlLoPUAl/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318578336_1316444899088954_4571456091023984333_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=u_ih9pzZ9k0AX9AgyTW&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfC26qSQKdFXFC4abgLecFCId3PxEwELZinZYfgjjcHjPg&oe=64975E6D,,"#Repost @jornalbsm with @use.repost
・・・
“Quem decide o meu futuro são vocês. Quem decide para onde vão as Forças Armadas são vocês"", disse o presidente ao discursar para apoiadores no Alvorada.","BRASILSEMMEDO ""Vamos vencer"", diz Bolsonaro após 40 dias de silêncio iornalbsm",,,3.47
Josafá Ramos,josafarramos,N/A,2022-12-09 15:12:38 EST,2022-12-09,15:12:38,Video,20,16,4,86,false,https://www.instagram.com/tv/Cl9cz3cjzur/,https://www.instagram.com/tv/Cl9cz3cjzur/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318833351_837236584162481_6988811508980675395_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=C2T_CvxU4SEAX8jI8WA&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBQ6PRDuEiaeZgplxj22AOrOFT4PG5NrFEJUx9zQ_tGbw&oe=63C9C716,,"Manifestação cultural feita pelo índios, em visitação ao QGEx… Fala no carro de som, sapateado, dança e coreografias.",,,,-15.1
Jose Vasconcelos Viana,josevasconcelosviana,N/A,2022-12-09 15:08:12 EST,2022-12-09,15:08:12,Photo,302,294,8,0,false,https://www.instagram.com/p/Cl9cUnHJ-65/,https://www.instagram.com/p/Cl9cUnHJ-65/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318689091_862332591623523_6629904683049886542_n.webp?stp=dst-jpg&_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=y533lO9SzZwAX-HdtXk&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCvr0Ib0yNriE10gvFrYHPNryVSPN33PFYMW2nYCPuThw&oe=63C0E16D,,"PALAVRAS DE BOLSONARO!
.
.
.
.
.
.
.
.
.
.
.
..
.
.
#alexandredemoraes #Moraes #Alexandre #urnaseletronicaséfraude #manifestações #grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes","José Vasconcelos Viana @vasc07099161 BOLSONARO PARA O POVO: ""VENCEREMOS NO MOMENTO OPORTUNO."" #LulaVergonhaNacional #BolsonaroTemRazao 17:05.09 dez. 22 Twitter for Android",,,-1.02
Alan Diego Rodrigues,alandiego.rodrigues.3720,N/A,2022-12-09 14:17:08 EST,2022-12-09,14:17:08,Video,11,6,5,503,false,https://www.instagram.com/tv/Cl9Wc31IaAm/,https://www.instagram.com/tv/Cl9Wc31IaAm/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318947838_2431160973699263_901057723061936296_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=LKowreVu0hsAX_PJGsT&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCKk5NwncLK5jKh95iBzRslSUu3sCnvAneucFkdu9CUCQ&oe=6495B049,,,,,,-1.55
Jose Vasconcelos Viana,josevasconcelosviana,N/A,2022-12-09 14:11:33 EST,2022-12-09,14:11:33,Photo,101,94,7,0,false,https://www.instagram.com/p/Cl9V1qGpC2G/,https://www.instagram.com/p/Cl9V1qGpC2G/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318609806_1149676858994817_2507500230869497514_n.webp?stp=dst-jpg&_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=afLxi-iGgPMAX-vd1I3&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDmiViow77j21ebJ0yvIoptxvvQo1FinnMU0rFFTMbSow&oe=63C0A8DC,,"VAMOS AO QUE IMPORTA!
.
.
.
.
.
.
.
.
.
..
.
.
#alexandredemoraes #Moraes #Alexandre #urnaseletronicaséfraude #manifestações #grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes #tite","José Vasconcelos Viana @va... 1min Segunda derrota do povo brasileiro em menos de dois meses. A primeira foi eleição"" do ladrão! Voltemos agora para o que é mais importante. LULA ΝΑ CADEIA! #LulaVergonhaNacional #BolsonaroTemRazao",,,-3.05
Alan Diego Rodrigues,alandiego.rodrigues.3720,N/A,2022-12-09 13:37:38 EST,2022-12-09,13:37:38,Video,13,6,7,599,false,https://www.instagram.com/tv/Cl9R8JHodOV/,https://www.instagram.com/tv/Cl9R8JHodOV/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318594492_1109521133070644_6169566876991450737_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=VDecR6m_IdAAX8Pst_H&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfA6IPGXfAiYExpZqwojZFr4MW1HJv0xrC2AKI6jBDaI6g&oe=6496473F,,,,,,-1.31
WESLEY ROS,wesleyros,270588,2022-12-09 13:10:26 EST,2022-12-09,13:10:26,Photo,"23,219",22833,386,0,false,https://www.instagram.com/p/Cl9O2B8p2pB/,https://www.instagram.com/p/Cl9O2B8p2pB/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318676046_881456722854789_1620211283513213992_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=p5F_wymXUwcAX-V40nE&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDG9ahJ9-Wd_bM3x1Sv10gK-IqD-guCxmWpTGt5qEnH1g&oe=6495E6B1,,"PARABÉNS MENINO NEY!!! - por dois belíssimos golaços! 👏🏾👏🏾👏🏾 o GOL de mestre que você fez contra a Croácia, e o GOLAÇO de moral e patriotismo em não se preocupar de perder fãs e seguidores por ser um atacante contra a CORRUPÇÃO e FACÇÕES CRIMINOSAS👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾 👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾

JA ESTOU PRONTO e amanhã estarei na grande final que acontecerá em BRASILIA!!!!",,,,6.23
Jose Vasconcelos Viana,josevasconcelosviana,N/A,2022-12-09 06:14:39 EST,2022-12-09,06:14:39,Photo,"1,258",1057,201,0,false,https://www.instagram.com/p/Cl8fQruuNDC/,https://www.instagram.com/p/Cl8fQruuNDC/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318629327_191902910037634_2745161485249078705_n.webp?stp=dst-jpg&_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ux4Eil38a3kAX8DG7JF&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfD4uJeuIynx8TxT6_04M3AMocSbjvi5aA1cxlOdwzEagg&oe=64964F1D,,"VOCÊ É A FAVOR?
.
.
.
.
.
.
.
.
.
.
.
.
.
#alexandredemoraes #Moraes #Alexandre #urnaseletronicaséfraude #manifestações #grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes #prisaodealexandredemoraes",PEDIDO DE PRISÃO EX-JUIZ PROTOCOLA PEDIDO DE PRISÃO DE ALEXANDRE DE MORAES NO PORTAL JVV NOTÍCIA STM SIGA @JVVNEWS NAS REDES SOCIAIS. ACESSE WWW.JVVNEWS.COM.BR,,,4.08
Leandro Alves,leandro__consultor_de_imoveis,N/A,2022-12-08 23:57:24 EST,2022-12-08,23:57:24,Album,10,10,0,56,false,https://www.instagram.com/p/Cl70FtLOwWn/,https://www.instagram.com/p/Cl70FtLOwWn/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318609232_646403010608540_2785506478981731225_n.webp?stp=dst-jpg&_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=P-gA4ZYQ_VUAX8n_2MV&_nc_oc=AQnc3m_aKTfx39d0Nn-QFLiq5pARyv16LfhPQkLgfdpFqsdf1mkgMUpCAdzJW4NKVY0&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAVYTsT_X8QSzqGLC2f65_1hV68BDBUpqH5agQubv046Q&oe=648EAA3D,,"Mesmo cansado depois de um dia, trabalhado fui pra porta do quartel",,,,-20.3
André da Maria Gorda,andremariagorda,365071,2022-12-08 20:09:04 EST,2022-12-08,20:09:04,Album,672,633,39,8396,false,https://www.instagram.com/p/Cl7Z9SatqzM/,https://www.instagram.com/p/Cl7Z9SatqzM/,https://scontent-sea1-1.cdninstagram.com/v/t51.36329-15/318599502_1575603362891404_5147521864495854975_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=e_BwEo_zGEsAX-MGS5v&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDUOeoVXNZNCKP0YrLN6n4gCWT6D4gjFlVIvOxdnkSFGA&oe=649475AB,,"Olha o recado do homem gol @aloisioapostaganha direto da copa na @tvglobo 
Melhor quartas de final só na @feijoadadamariagorda 
Promoções em cervejas e petiscos 
#vemsimbora",,,,8.73
Josafá Ramos,josafarramos,N/A,2022-12-08 20:07:46 EST,2022-12-08,20:07:46,Video,43,37,6,198,false,https://www.instagram.com/tv/Cl7Zx6AD4zq/,https://www.instagram.com/tv/Cl7Zx6AD4zq/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318578844_882452769577548_8397741770783944432_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=YSkPf2tISrsAX-aHiTg&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfC514nMaZg6i88oDBOz1tMCvc6kXTWAZQzxm3zSCu7Osg&oe=63CA2BED,,"Rapidinho e urgente…
Diretamente do QGEx Brasília-DF, noticiário Nacional dá conta: Pedido de prisão do Ministro Xandão, feito e acatado no STM.
Outro destaque é que o “todo poderoso” deu uma ré de qu€brar a caixa de marcha, desfazendo as inconstitucionalidades do seu imp£rio.
Confira!",,,,-7.02
Josafá Ramos,josafarramos,N/A,2022-12-08 18:34:04 EST,2022-12-08,18:34:04,Photo,35,29,6,0,false,https://www.instagram.com/p/Cl7PFc4u8Tg/,https://www.instagram.com/p/Cl7PFc4u8Tg/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318542344_827125955239506_8860620624254234064_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=SKYyZqv1yLkAX-1ZjxU&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCHJLtEVzZwd_feefZOWhmuKZeekvfM5vnHnPJH0EFRKA&oe=63C9583F,,"No nosso canal youtube, o próximo vídeo, é uma entrevista com a Índia Kainá, da  Etnia Mundulucú do Amazonas.","Próximo vídeo: ENTREVISTA Índia Kainá, da Etnia Mundulucú do Amazonas ORUEM PR REO 1",,,-8.51
Jose Vasconcelos Viana,josevasconcelosviana,N/A,2022-12-08 16:51:40 EST,2022-12-08,16:51:40,Photo,74,73,1,0,false,https://www.instagram.com/p/Cl7DXdrJciL/,https://www.instagram.com/p/Cl7DXdrJciL/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318553481_134219179445096_1531067938155771402_n.webp?stp=dst-jpg&_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=sheGvSdBWj0AX8JKQtc&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCmC54F7jnLslKr9WUvJA5xh6H2hCB_bXS-51KJJ1O1vw&oe=63BFAE6C,,"RESISTIREMOS!
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#alexandredemoraes #Moraes #Alexandre #urnaseletronicaséfraude #manifestações #grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes",José Vasconcelos Viana @va... 1min Alexandre de Moraes afastou do cargo em prefeito ELEITO pelo povo. Nossa democracia pede socorro! NÃO IREI DESISTIR. E VOCÊ? #BrasilWasStolem #BolsonaroTemRazao #LulaVergonhaNacional,,,-4.16
Gilson da Autoescola,gilsondaautoescola,N/A,2022-12-08 12:41:02 EST,2022-12-08,12:41:02,Photo,86,60,26,0,false,https://www.instagram.com/p/Cl6mrwvJFkU/,https://www.instagram.com/p/Cl6mrwvJFkU/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318599502_506574067924813_6163421963980111517_n.webp?stp=dst-jpg&_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=T1Hxfhr8quEAX-sxyMt&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAML2wNWB0M3TV74ellIMF4eavItf96RCEFgVkpuz3cng&oe=64948620,,"Superintendência de Trabalho, Emprego e Renda (SETER)

Visita ao meu amigo @antoniocarlos_advogado , que está à frente dessa importante pasta no nosso município. Toda semana são divulgadas as vagas em aberto e você pode candidatar pelo link abaixo.

O objetivo da Superintendência de Trabalho, Emprego e Renda  é facilitar o acesso do trabalhador ao mercado de trabalho, por meio dos diversos serviços oferecidos.

Rua: Tito Pedrosa, 55, Centro
Informações: 3531.1268
vagasbetim

.

.

.

 Trabalhando por você! Trabalhando por Betim.

#seter #emprego #cidadedobem
#vagasdeemprego #cursosgratuitos
#vereadorGilsondaAutoescola",,,,1.54
Robert Zorzato,robertzorzato,N/A,2022-12-08 10:18:40 EST,2022-12-08,10:18:40,Album,141,27,114,0,false,https://www.instagram.com/p/Cl6WZEBLrb4/,https://www.instagram.com/p/Cl6WZEBLrb4/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318744994_513315330833504_2625182379019026691_n.webp?stp=dst-jpg&_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=et7alquWxoAAX8OCkxf&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDEcqrAAF3Iba6w6HAin5nKksI0TXbiNE2m9qt4L0DNhQ&oe=644368A4,,Bora papá! 😋,,,,3.2
Jose Vasconcelos Viana,josevasconcelosviana,N/A,2022-12-08 07:15:02 EST,2022-12-08,07:15:02,Photo,271,224,47,0,false,https://www.instagram.com/p/Cl6BYHTuqqK/,https://www.instagram.com/p/Cl6BYHTuqqK/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318602358_210583208078383_1047186306485111869_n.webp?stp=dst-jpg&_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=2ltjqzgOOboAX-hP_5w&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfC482S4s3nTRwzlmcavuDSjCKwmME5T69JXH9dxqYoJ8g&oe=63C09FF3,,"O SISTEMA SE RENDEU À LULA !.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#alexandredemoraes #Moraes #Alexandre #urnaseletronicaséfraude #manifestações #grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes","POLÍTICA OPINIÃO JVV ""A FORMA QUE o SISTEMA TEM SE COMPORTADO, ESTENDENDO A MÃO PARA LULA, MOSTRA QUE A VELHA POLÍTICA VOLTOU À CENA DO CRIME."" PORTAL JVV NOTÍCIAS SIGA @JVVNEWS NAS REDES SOCIAIS. ACESSE WWW.JVVNEWS.COM.BR",,,-1.14
Leandro Alves,leandro__consultor_de_imoveis,N/A,2022-12-07 15:36:53 EST,2022-12-07,15:36:53,Photo,5,5,0,0,false,https://www.instagram.com/p/Cl4WA4WOpyW/,https://www.instagram.com/p/Cl4WA4WOpyW/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318473739_1294590208058645_5728616887125072735_n.webp?stp=dst-jpg&_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=NuhqoBjriHsAX8b8KXM&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfD9uRcLyv4_qFK8iZ494Aulqc9yNWq8WHkc-3FpJsg48w&oe=648E1873,,City soluções urbanas,,,,-39.2
SARGENTO RODRIGUES,sargentorodriguesoficial,22541,2022-12-07 12:22:24 EST,2022-12-07,12:22:24,Photo,565,542,23,0,false,https://www.instagram.com/p/Cl3_wdfLLs-/,https://www.instagram.com/p/Cl3_wdfLLs-/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318572140_475639981368492_4776216362192641985_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=3ejE-TAHSW0AX-o-wOU&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBiv444OWx2n24dO_1QAW2zXAmesIDFxXMTP5CyytrOpA&oe=63C3888D,,"Reclamações recebidas pelo deputado Sargento Rodrigues, principalmente de policiais militares lotados no interior do estado, sobre a não divulgação das escalas no prazo determinado pela Lei Complementar 168/22, motivaram audiência da Comissão de Segurança Pública na manhã de hoje (07/12). “Fui relator do PLC 75, sancionado pelo governador em julho/22, e transformado na LC 168, que alterou a Lei 5301/69. Esperamos um prazo de cinco meses para que a corporação pudesse fazer os ajustes necessários para colocar em prática o parágrafo 3º, do artigo 15 do Estatuto dos Militares de MG. Nele, está determinado que as escalas devem ser divulgadas semanalmente, em ciclos de sete dias, sete dias antes, e inseridas no sistema para o conhecimento prévio do militar”, explicou o deputado. 

Representando o Comandante-geral, esteve presente o Subchefe da Diretoria de Recursos Humanos, Tenente Coronel Mauro Cesar de Souza. Sargento Rodrigues afirmou a necessidade de que o comando discipline e fiscalize essa questão, de forma que a lei seja cumprida, na integralidade, e colocada em prática por todos os comandantes, da capital e do interior. Um requerimento neste sentido também foi aprovado. Ele comprometeu-se a entregar o documento ao Comandante-geral e tomar providências para garantir o cumprimento integral do Estatuto dos Militares, mantendo o diálogo sempre aberto e se empenhando em resolver os problemas que possam aparecer.",,,,1.87
Alan Diego Rodrigues,alandiego.rodrigues.3720,N/A,2022-12-07 08:56:47 EST,2022-12-07,08:56:47,Photo,35,14,21,0,false,https://www.instagram.com/p/Cl3oOf1sfSE/,https://www.instagram.com/p/Cl3oOf1sfSE/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318159289_1214449635947923_5636159064912820460_n.webp?stp=dst-jpg&_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=khXmwYBaNLcAX_HcwVV&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBlsj4jsnTMBakPr6H4k1TaPz1FBVAh2XCKoz5DpKoQVw&oe=64950D9C,,Brasília 7 Dez 2022,,,,1.21
Jose Vasconcelos Viana,josevasconcelosviana,N/A,2022-12-07 08:32:02 EST,2022-12-07,08:32:02,Photo,101,99,2,0,false,https://www.instagram.com/p/Cl3lZLlu3na/,https://www.instagram.com/p/Cl3lZLlu3na/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318470742_510761724351803_3408954453150485285_n.webp?stp=dst-jpg&_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=q22hzzaDfZQAX_gRF-E&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAjElcbJA0iyHMbyKSqMHSlH46rpagFV3W80LSmYTSIig&oe=63BF8D26,,"JUNTOS VENCEREMOS!
.
.
.
.
.
.
.
.
.
.
.
.
.
..
.
.
#alexandredemoraes #Moraes #Alexandre #urnaseletronicaséfraude #manifestações #grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes","‎'‎José Vasconcelos Viana @va... ·1.n Bolsonaro deveria ter matado o problema pela raiz"" derrubando"" o registro do PT. o SISTEMA É CRUEL! #BolsonaroOrgulhoDoBrasil #LulaVergonhaNacional ×ר‎'‎",,,-3.05
Gilson da Autoescola,gilsondaautoescola,N/A,2022-12-07 07:14:56 EST,2022-12-07,07:14:56,Album,114,98,16,0,false,https://www.instagram.com/p/Cl3ckcULuO_/,https://www.instagram.com/p/Cl3ckcULuO_/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318602097_533359585344347_5008805752314862552_n.webp?stp=dst-jpg&_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=6gOfl8Ybdi8AX-eJXtT&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAxyEnL1l4ZbFQgM7dUHkpkfP_f4mQexAiVMlEPh509IQ&oe=6494BD23,,"EDUCAÇÃO INFANTIL 

A educação é uma pasta de relevância e está sempre nos pedidos de lideranças e da comunidade.

Visitamos o Instituto Infantil Cantinho do Beija-flor para tratar das demandas, e apresentar a Emenda Parlamentar do Deputado Federal @lucasvgonzalez de R$95 Mil Reais para aquisição de material. 

É pela melhoria da educação de nossas crianças e na qualidade de vida da população que estamos trabalhando” fala da nossa Secretaria de Educação @marilenepimenta_ . Todos pela educação!!! 🙏👨‍🏫👩‍🏫

Agradecemos o carinho e a atenção de toda a equipe da Educação Infantil.

.

.

.

#educaçãoinfantil #prefeituramunicipaldebetim",,,,2.04
Josafá Ramos,josafarramos,N/A,2022-12-06 22:38:57 EST,2022-12-06,22:38:57,Photo,8,7,1,0,false,https://www.instagram.com/p/Cl2hhXEu5KG/,https://www.instagram.com/p/Cl2hhXEu5KG/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318455027_168843255782477_5424317376720688916_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=YwztSMfP_IoAX-1EFLi&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfD5NO9dwqyf4lBWN8THj0cvfIVx6jGvmiMO5IybyW-j3w&oe=63C91794,,@niararocha fazendo sonora @renatasmassa @luissilva12144 @flavio_reis_2021 e cia @jamerson5261,niararocha AO VIVO GRASIL,,,-37.25
Jose Vasconcelos Viana,josevasconcelosviana,N/A,2022-12-06 18:24:21 EST,2022-12-06,18:24:21,Photo,402,152,250,0,false,https://www.instagram.com/p/Cl2EYiEM9uL/,https://www.instagram.com/p/Cl2EYiEM9uL/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318314464_209509161539440_5260697599813527593_n.webp?stp=dst-jpg&_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=DNq8NPEPfgwAX_3BqTg&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCf5jA7W4DaOekOhpvgCFpSpYPRydDlKagtCPYX-Tkg1w&oe=6497043A,,"DEVE OU NÃO DEVE?
.
.
.
.
.
.
.
.
.
.
.

.
.
#alexandredemoraes #Moraes #Alexandre #urnaseletronicaséfraude #manifestações #grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes",0 ENQUETE VOCÊ ACHA PASSAR A FAX? DEVE PORTAL JVV NOTÍCIAS SIGA @JVVNEWS NAS REDES SOCIAIS. ACESSE WWW.JVVNEWS.COM.BR,,,1.31
SARGENTO RODRIGUES,sargentorodriguesoficial,22543,2022-12-06 18:01:07 EST,2022-12-06,18:01:07,Photo,179,163,16,0,false,https://www.instagram.com/p/Cl2BuWtrCKq/,https://www.instagram.com/p/Cl2BuWtrCKq/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318340918_941377113502427_7289738368354752331_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=7Nn_yyimLBkAX8cs0KL&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDyNRZ0OiQqNPJMMXvQmyqgVcZHnCEeKd12C2pT0cpJDw&oe=63C239D9,,"#Repost @cnnbrasil with @use.repost
・・・
PARTICIPAÇÃO EM ESQUEMA DE FRAUDE • A vice-presidente da Argentina, Cristina Kirchner, foi condenada a seis anos de prisão nesta terça-feira (6) pela Justiça do país. Além disso, ficará inelegível.

Ela foi declarada culpada em um processo que investigava sua participação em um esquema de fraude enquanto presidiu a nação, entre 2007 e 2015.

De acordo com a denúncia do Ministério Público argentino, Kirchner e vários ex-funcionários de seu governo formaram contratos milionários para obras rodoviárias que estariam incompletas, superfaturadas e que seriam também desnecessárias.",BREAKING NEWS Cristina Kirchner é condenada a seis anos de prisão,,,-1.69
Leandro Alves,leandro__consultor_de_imoveis,N/A,2022-12-06 18:00:43 EST,2022-12-06,18:00:43,Photo,1,1,0,0,false,https://www.instagram.com/p/Cl2BrchOwGG/,https://www.instagram.com/p/Cl2BrchOwGG/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318472125_1279480712596459_4045430695473510058_n.webp?stp=dst-jpg&_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=SVP7WO_go6gAX-s947i&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAnBoQfYax88_8mMB0JGnwjBas-j-vLclJfwIDi8iQHgQ&oe=648EA96F,,,,,,-196
Leandro Alves,leandro__consultor_de_imoveis,N/A,2022-12-06 18:00:31 EST,2022-12-06,18:00:31,Photo,3,3,0,0,false,https://www.instagram.com/p/Cl2BqE9Oywf/,https://www.instagram.com/p/Cl2BqE9Oywf/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/318296359_3339211839730760_6255687755756052373_n.webp?stp=dst-jpg&_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=dSJkP7U2B5QAX8Q_o0F&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBZ77agVCgnlsd7KhPNXPVetQfeWtgTsPnB4qSEwyjgvQ&oe=648E2FA5,,,,,,-65.33
